court,cohesion,n_votos,carga,stratum,reporter,weight,maj_opin_assigner,year
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.5,8,77,,,1.0,JGRoberts,2011.0
scotus,0.5555555555555556,9,77,,,1.0,JGRoberts,2011.0
scotus,0.5555555555555556,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AMKennedy,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.5555555555555556,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,8,77,,,1.0,AScalia,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AMKennedy,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AMKennedy,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.25,8,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,8,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,8,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,AMKennedy,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.7777777777777778,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AScalia,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.5555555555555556,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AMKennedy,2011.0
scotus,1.0,8,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,AMKennedy,2011.0
scotus,0.25,8,77,,,1.0,JGRoberts,2011.0
scotus,0.3333333333333333,9,77,,,1.0,JGRoberts,2011.0
scotus,0.1111111111111111,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,9,77,,,1.0,JGRoberts,2011.0
scotus,1.0,8,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.7777777777777778,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.75,8,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,AMKennedy,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AScalia,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AMKennedy,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AScalia,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.3333333333333333,9,79,,,1.0,AScalia,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AMKennedy,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AMKennedy,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AMKennedy,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.25,8,79,,,1.0,AMKennedy,2012.0
scotus,0.1111111111111111,9,79,,,1.0,CThomas,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5,8,79,,,1.0,JGRoberts,2012.0
scotus,0.25,8,79,,,1.0,JGRoberts,2012.0
scotus,0.7777777777777778,9,79,,,1.0,JGRoberts,2012.0
scotus,0.75,8,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.5555555555555556,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,JGRoberts,2012.0
scotus,1.0,9,79,,,1.0,JGRoberts,2012.0
scotus,0.1111111111111111,9,79,,,1.0,AMKennedy,2012.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,AScalia,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.5555555555555556,9,75,,,1.0,AScalia,2013.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2013.0
scotus,0.7777777777777778,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,8,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.5,8,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,AMKennedy,2013.0
scotus,0.5,8,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,AScalia,2013.0
scotus,0.1111111111111111,9,75,,,1.0,AMKennedy,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,8,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.75,8,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,AMKennedy,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.5555555555555556,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.3333333333333333,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,0.1111111111111111,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
scotus,1.0,9,75,,,1.0,JGRoberts,2013.0
STF,0.7777777910232544,9,502,1.0,Moreira Alves,5.858318098720292,,1993.0
STF,1.0,10,457,3.0,Marco Aurelio,2.0588235294117645,,1992.0
STF,1.0,8,616,3.0,Sepulveda Pertence,2.0588235294117645,,2001.0
STF,1.0,10,457,3.0,Moreira Alves,2.0588235294117645,,1992.0
STF,0.20000000298023224,10,457,1.0,Moreira Alves,5.858318098720292,,1992.0
STF,0.6000000238418579,10,457,1.0,Carlos Velloso,5.858318098720292,,1992.0
STF,0.8181818127632141,11,502,1.0,Moreira Alves,5.858318098720292,,1993.0
STF,1.0,9,523,2.0,Octavio Gallotti,103.42558425584255,,1994.0
STF,1.0,8,397,3.0,Nelson Jobim,2.0588235294117645,,2000.0
STF,1.0,11,457,3.0,Paulo Brossard,2.0588235294117645,,1992.0
STF,1.0,9,925,3.0,Carlos Velloso,2.0588235294117645,,2002.0
STF,1.0,10,574,3.0,Neri da Silveira,2.0588235294117645,,1995.0
STF,0.3333333432674408,9,457,1.0,Celso de Mello,5.858318098720292,,1992.0
STF,0.75,8,457,1.0,Celio Borja,5.858318098720292,,1992.0
STF,1.0,11,457,3.0,Francisco Rezek,2.0588235294117645,,1992.0
STF,1.0,9,523,3.0,Neri da Silveira,2.0588235294117645,,1994.0
STF,0.3333333432674408,9,623,1.0,Mauricio Correa,5.858318098720292,,1998.0
STF,1.0,10,502,3.0,Celso de Mello,2.0588235294117645,,1993.0
STF,1.0,9,502,2.0,Moreira Alves,103.42558425584255,,1993.0
STF,1.0,11,2610,3.0,Carlos Velloso,2.0588235294117645,,2010.0
STF,1.0,10,623,3.0,Sydney Sanches,2.0588235294117645,,1998.0
STF,0.75,8,502,1.0,Francisco Rezek,5.858318098720292,,1993.0
STF,1.0,10,1471,3.0,Mauricio Correa,2.0588235294117645,,2003.0
STF,1.0,8,502,3.0,Octavio Gallotti,2.0588235294117645,,1993.0
STF,0.4545454680919647,11,623,1.0,Carlos Velloso,5.858318098720292,,1998.0
STF,1.0,10,602,3.0,Carlos Velloso,2.0588235294117645,,1997.0
STF,0.75,8,457,1.0,Carlos Velloso,5.858318098720292,,1992.0
STF,0.8181818127632141,11,502,1.0,Celio Borja,5.858318098720292,,1993.0
STF,0.7142857313156128,7,602,1.0,Sepulveda Pertence,5.858318098720292,,1997.0
STF,1.0,10,502,2.0,Paulo Brossard,103.42558425584255,,1993.0
STF,1.0,11,457,3.0,Moreira Alves,2.0588235294117645,,1992.0
STF,0.5555555820465088,9,502,1.0,Moreira Alves,5.858318098720292,,1993.0
STF,0.800000011920929,10,457,1.0,Marco Aurelio,5.858318098720292,,1992.0
STF,0.20000000298023224,10,457,1.0,Celio Borja,5.858318098720292,,1992.0
STF,0.4000000059604645,10,457,1.0,Marco Aurelio,5.858318098720292,,1992.0
STF,0.09090909361839294,11,457,1.0,Octavio Gallotti,5.858318098720292,,1992.0
STF,0.6000000238418579,10,457,1.0,Francisco Rezek,5.858318098720292,,1992.0
STF,1.0,10,556,3.0,Marco Aurelio,2.0588235294117645,,2006.0
STF,0.7777777910232544,9,2610,1.0,Eros Grau,5.858318098720292,,2010.0
STF,0.8181818127632141,11,457,1.0,Moreira Alves,5.858318098720292,,1992.0
STF,0.75,8,616,1.0,Ilmar Galvao,5.858318098720292,,2001.0
STF,1.0,9,502,3.0,Marco Aurelio,2.0588235294117645,,1993.0
STF,1.0,10,535,3.0,Marco Aurelio,2.0588235294117645,,1999.0
STF,1.0,10,457,3.0,Sydney Sanches,2.0588235294117645,,1992.0
STF,1.0,10,502,3.0,Octavio Gallotti,2.0588235294117645,,1993.0
STF,0.5555555820465088,9,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,1.0,10,457,3.0,Celio Borja,2.0588235294117645,,1992.0
STF,0.6000000238418579,10,523,1.0,Celso de Mello,5.858318098720292,,1994.0
STF,0.5555555820465088,9,523,1.0,Neri da Silveira,5.858318098720292,,1994.0
STF,0.5555555820465088,9,523,1.0,Moreira Alves,5.858318098720292,,1994.0
STF,0.7777777910232544,9,8107,1.0,Carlos Velloso,5.858318098720292,,2007.0
STF,1.0,11,457,3.0,Paulo Brossard,2.0588235294117645,,1992.0
STF,1.0,8,925,3.0,Ilmar Galvao,2.0588235294117645,,2002.0
STF,1.0,10,502,3.0,Celso de Mello,2.0588235294117645,,1993.0
STF,0.5555555820465088,9,574,1.0,Celso de Mello,5.858318098720292,,1995.0
STF,0.4545454680919647,11,523,1.0,Neri da Silveira,5.858318098720292,,1994.0
STF,1.0,11,457,3.0,Marco Aurelio,2.0588235294117645,,1992.0
STF,0.6363636255264282,11,535,1.0,Mauricio Correa,5.858318098720292,,1999.0
STF,1.0,11,457,3.0,Paulo Brossard,2.0588235294117645,,1992.0
STF,1.0,9,502,3.0,Paulo Brossard,2.0588235294117645,,1993.0
STF,1.0,11,457,3.0,Octavio Gallotti,2.0588235294117645,,1992.0
STF,0.4545454680919647,11,457,1.0,Marco Aurelio,5.858318098720292,,1992.0
STF,0.09090909361839294,11,548,1.0,Marco Aurelio,5.858318098720292,,1996.0
STF,0.8181818127632141,11,523,1.0,Moreira Alves,5.858318098720292,,1994.0
STF,1.0,9,502,2.0,Sydney Sanches,103.42558425584255,,1993.0
STF,0.8181818127632141,11,457,1.0,Ilmar Galvao,5.858318098720292,,1992.0
STF,1.0,9,457,2.0,Ilmar Galvao,103.42558425584255,,1992.0
STF,0.4000000059604645,9,502,1.0,Neri da Silveira,5.858318098720292,,1993.0
STF,1.0,9,925,3.0,Carlos Velloso,2.0588235294117645,,2002.0
STF,0.800000011920929,10,457,1.0,Moreira Alves,5.858318098720292,,1992.0
STF,1.0,10,548,2.0,Neri da Silveira,103.42558425584255,,1996.0
STF,0.3333333432674408,9,502,1.0,Carlos Velloso,5.858318098720292,,1993.0
STF,0.4285714328289032,8,502,1.0,Moreira Alves,5.858318098720292,,1993.0
STF,0.20000000298023224,10,457,1.0,Ilmar Galvao,5.858318098720292,,1992.0
STF,0.8181818127632141,11,457,1.0,Moreira Alves,5.858318098720292,,1992.0
STF,0.6363636255264282,11,457,1.0,Carlos Velloso,5.858318098720292,,1992.0
STF,0.6000000238418579,10,574,1.0,Mauricio Correa,5.858318098720292,,1995.0
STF,1.0,10,457,3.0,Marco Aurelio,2.0588235294117645,,1992.0
STF,1.0,9,602,3.0,Mauricio Correa,2.0588235294117645,,1997.0
STF,0.7777777910232544,9,457,1.0,Marco Aurelio,5.858318098720292,,1992.0
STF,1.0,8,602,3.0,Moreira Alves,2.0588235294117645,,1997.0
STF,0.8181818127632141,11,523,1.0,Paulo Brossard,5.858318098720292,,1994.0
STF,0.8181818127632141,11,502,1.0,Marco Aurelio,5.858318098720292,,1993.0
STF,1.0,10,574,3.0,Francisco Rezek,2.0588235294117645,,1995.0
STF,0.4545454680919647,11,457,1.0,Carlos Velloso,5.858318098720292,,1992.0
STF,0.6363636255264282,11,457,1.0,Sepulveda Pertence,5.858318098720292,,1992.0
STF,0.6363636255264282,11,502,1.0,Octavio Gallotti,5.858318098720292,,1993.0
STF,0.75,8,548,1.0,Marco Aurelio,5.858318098720292,,1996.0
STF,0.3333333432674408,9,502,1.0,Celso de Mello,5.858318098720292,,1993.0
STF,1.0,10,457,3.0,Marco Aurelio,2.0588235294117645,,1992.0
STF,0.800000011920929,10,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,0.800000011920929,5,502,1.0,Neri da Silveira,5.858318098720292,,1993.0
STF,0.75,8,457,1.0,Marco Aurelio,5.858318098720292,,1992.0
STF,0.4000000059604645,10,502,1.0,Marco Aurelio,5.858318098720292,,1993.0
STF,0.7777777910232544,9,502,1.0,Sepulveda Pertence,5.858318098720292,,1993.0
STF,0.0,10,502,1.0,Marco Aurelio,5.858318098720292,,1993.0
STF,1.0,10,502,3.0,Ilmar Galvao,2.0588235294117645,,1993.0
STF,0.6000000238418579,10,502,1.0,Moreira Alves,5.858318098720292,,1993.0
STF,0.4545454680919647,11,502,1.0,Carlos Velloso,5.858318098720292,,1993.0
STF,1.0,11,502,3.0,Celso de Mello,2.0588235294117645,,1993.0
STF,1.0,10,574,3.0,Celso de Mello,2.0588235294117645,,1995.0
STF,0.5,8,502,1.0,Ilmar Galvao,5.858318098720292,,1993.0
STF,0.75,8,508,1.0,Eros Grau,5.858318098720292,,2005.0
STF,0.09090909361839294,11,502,1.0,Octavio Gallotti,5.858318098720292,,1993.0
STF,0.0,10,523,1.0,Paulo Brossard,5.858318098720292,,1994.0
STF,1.0,11,502,3.0,Carlos Velloso,2.0588235294117645,,1993.0
STF,1.0,7,548,3.0,Sepulveda Pertence,2.0588235294117645,,1996.0
STF,1.0,10,535,3.0,Ilmar Galvao,2.0588235294117645,,1999.0
STF,0.09090909361839294,11,523,1.0,Sydney Sanches,5.858318098720292,,1994.0
STF,1.0,10,508,3.0,Carlos Velloso,2.0588235294117645,,2005.0
STF,0.4545454680919647,11,523,1.0,Sydney Sanches,5.858318098720292,,1994.0
STF,0.7777777910232544,9,502,1.0,Carlos Velloso,5.858318098720292,,1993.0
STF,1.0,9,574,3.0,Marco Aurelio,2.0588235294117645,,1995.0
STF,1.0,11,502,3.0,Moreira Alves,2.0588235294117645,,1993.0
STF,0.3333333432674408,9,502,1.0,Celso de Mello,5.858318098720292,,1993.0
STF,1.0,9,502,2.0,Marco Aurelio,103.42558425584255,,1993.0
STF,1.0,10,574,3.0,Carlos Velloso,2.0588235294117645,,2004.0
STF,0.7777777910232544,9,548,1.0,Carlos Velloso,5.858318098720292,,1996.0
STF,0.20000000298023224,10,502,1.0,Sydney Sanches,5.858318098720292,,1993.0
STF,0.6000000238418579,10,502,1.0,Marco Aurelio,5.858318098720292,,1993.0
STF,0.25,9,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,0.4545454680919647,11,523,1.0,Francisco Rezek,5.858318098720292,,1994.0
STF,0.5,8,602,1.0,Carlos Velloso,5.858318098720292,,1997.0
STF,0.6363636255264282,11,548,1.0,Octavio Gallotti,5.858318098720292,,1996.0
STF,0.6363636255264282,11,8107,1.0,Carlos Velloso,5.858318098720292,,2007.0
STF,0.3333333432674408,9,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,1.0,9,523,3.0,Francisco Rezek,2.0588235294117645,,1994.0
STF,0.4000000059604645,10,508,1.0,Eros Grau,5.858318098720292,,2005.0
STF,0.75,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,0.75,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,0.8181818127632141,11,523,1.0,Ilmar Galvao,5.858318098720292,,1994.0
STF,0.75,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,0.75,8,523,1.0,Ilmar Galvao,5.858318098720292,,1994.0
STF,0.8181818127632141,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,0.75,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,0.75,8,574,1.0,Ilmar Galvao,5.858318098720292,,1995.0
STF,1.0,9,523,3.0,Marco Aurelio,2.0588235294117645,,1994.0
STF,0.5555555820465088,9,623,1.0,Moreira Alves,5.858318098720292,,1998.0
STF,1.0,10,574,3.0,Francisco Rezek,2.0588235294117645,,1995.0
STF,0.4000000059604645,10,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,0.7777777910232544,9,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,0.09090909361839294,11,548,1.0,Mauricio Correa,5.858318098720292,,1996.0
STF,1.0,9,523,3.0,Marco Aurelio,2.0588235294117645,,1994.0
STF,0.7142857313156128,7,523,1.0,Francisco Rezek,5.858318098720292,,1994.0
STF,1.0,9,574,3.0,Moreira Alves,2.0588235294117645,,1995.0
STF,0.5,7,523,1.0,Neri da Silveira,5.858318098720292,,1994.0
STF,0.4545454680919647,11,548,1.0,Octavio Gallotti,5.858318098720292,,1996.0
STF,0.3333333432674408,9,523,1.0,Sepulveda Pertence,5.858318098720292,,1994.0
STF,0.800000011920929,10,523,1.0,Celso de Mello,5.858318098720292,,1994.0
STF,1.0,8,574,3.0,Ilmar Galvao,2.0588235294117645,,1995.0
STF,1.0,9,548,3.0,Francisco Rezek,2.0588235294117645,,1996.0
STF,0.800000011920929,10,523,1.0,Sepulveda Pertence,5.858318098720292,,1994.0
STF,0.5555555820465088,6,574,1.0,Carlos Velloso,5.858318098720292,,1995.0
STF,0.800000011920929,10,523,1.0,Paulo Brossard,5.858318098720292,,1994.0
STF,0.7777777910232544,9,574,1.0,Mauricio Correa,5.858318098720292,,1995.0
STF,1.0,10,523,3.0,Neri da Silveira,2.0588235294117645,,1994.0
STF,0.20000000298023224,10,602,1.0,Carlos Velloso,5.858318098720292,,1997.0
STF,1.0,8,523,3.0,Ilmar Galvao,2.0588235294117645,,1994.0
STF,0.3333333432674408,9,523,1.0,Sydney Sanches,5.858318098720292,,1994.0
STF,0.25,8,574,1.0,Francisco Rezek,5.858318098720292,,1995.0
STF,1.0,10,548,3.0,Sydney Sanches,2.0588235294117645,,1996.0
STF,0.75,8,574,1.0,Sepulveda Pertence,5.858318098720292,,1995.0
STF,1.0,8,574,3.0,Moreira Alves,2.0588235294117645,,1995.0
STF,1.0,5,602,3.0,Moreira Alves,2.0588235294117645,,1997.0
STF,1.0,7,602,3.0,Moreira Alves,2.0588235294117645,,1997.0
STF,0.6000000238418579,10,523,1.0,Marco Aurelio,5.858318098720292,,1994.0
STF,0.09090909361839294,11,574,1.0,Marco Aurelio,5.858318098720292,,1995.0
